created_at,id_str,full_text,lang,location
2023-11-01,1719542843168207304,ketua fpks dpr ri jatijaya harap menang pks ketua fraksi partai adil sejahtera pks dpr ri jazuli juwaini hadir acara bimbing teknis bimtek anggota dprd jawa jawa timur yogyakarta jatijaya pks bela rakyat,in,Bekasi
2023-11-02,1720139332764520453,giat bimtek anggota dprd partai adil sejahtera jatijaya jawa timur jawa diy sabtu rabu 29 oktober 01 november 2023 hotel mercure batavia jakarta,in,
2023-11-02,1720138796229128251,giat bimtek anggota dprd partai adil sejahtera jatijaya jawa timur jawa diy sabtu rabu 29 oktober 01 november 2023 hotel mercure batavia jakarta,in,
2023-11-02,1720039360924672192,pasang anies muhaimin usung partai nasdem partai bangkit bangsa pkb partai adil sejahtera pks partai ummat bersamaindonesiamaju prabowogibranistimewa prabowo subianto,in,
2023-11-02,1719984622518640941,pksejahtera pks partai pegang prinsip prinsip adil sosial pks nomer 8 pksejahtera fpksdprri,in,
2023-11-02,1719983779580899838,pks bukti partai konsisten juang adil pks nomer 8 pksejahtera fpksdprri,in,
2023-11-02,1719982142195921201,pksejahtera pks partai pegang prinsip prinsip adil sosial pks nomer 8 pksejahtera fpksdprri,in,
2023-11-02,1719981740855534063,chrisdaviandra pksejahtera fpksdprri pks bukti partai konsisten juang adil pks nomer 8 pksejahtera fpksdprri,in,
2023-11-02,1719980017499963499,pks bukti partai juang adil sosial pks nomer 8 pksejahtera fpksdprri,in,
2023-11-02,1719972490481696981,sabinaamstf pksejahtera fpksdprri pks partai bas prinsip prinsip adil pks nomer 8 pksejahtera fpksdprri,in,
2023-11-02,1719971766888779964,milenial percaya pks partai konsisten juang baik adil pksejahtera fpksdprri pks nomer 8,in,Jambi
2023-11-02,1719970621910925655,pks partai juang nilai nilai adil moral pks nomer 8 pksejahtera fpksdprri,in,
2023-11-02,1719969822275252624,pks partai juang adil sejahtera tara mari dukung pksejahtera fpksdprri pks nomer 8,in,Bekasi
2023-11-02,1719969429088534661,partai pks suara butuh juang hak hak rakyat adil sosial pksejahtera fpksdprri pks nomer 8,in,Bekasi
2023-11-02,1719966431406895568,ptrinii pksejahtera fpksdprri partai adil sejahtera pilih cerdas indonesia pks nomer 8 pksejahtera fpksdprri,in,Bekasi
2023-11-02,1719966257641062505,evelyndeliani pksejahtera fpksdprri partai adil sejahtera partai hati rakyat pks nomer 8 pksejahtera fpksdprri,in,Banyuwangi
2023-11-02,1719965908175896778,partai pks juang adil sosial pks nomer 8 pksejahtera fpksdprri,in,
2023-11-02,1719965878505394461,partai adil sejahtera harap cerah pks nomer 8 pksejahtera fpksdprri,in,Purworejo
2023-11-02,1719965646962999666,partai adil sejahtera kuat dorong indonesia arah pks nomer 8 pksejahtera fpksdprri,in,Lahat
2023-11-02,1719964898485002430,pksejahtera pks partai pegang prinsip prinsip adil sosial pks nomer 8 pksejahtera fpksdprri,in,
2023-11-02,1719964546646081686,afdel sahrul pksejahtera fpksdprri pks partai komitmen kuat adil sejahtera rakyat pks nomer 8 pksejahtera fpksdprri,in,Karawang
