conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1738555816033341789,Sat Dec 23 13:43:02 +0000 2023,271,Part 1 Bawaslu Sebut Uang Haram Ratusan Miliar Mengalir ke Parpol Jadi Bahaya Besar Jika Diungkap ke Publik https://t.co/6o80bxmWkj Tersebut Nama Parpol Di Dalamnya https://t.co/tdMLgdli1F,1738555816033341789,https://pbs.twimg.com/ext_tw_video_thumb/1738555580590280704/pu/img/3JlB1AWEOD-9U43W.jpg,,in,,2,10,221,https://x.com/ZulkifliLubis69/status/1738555816033341789,1269807484174123008,ZulkifliLubis69
1738709177382719648,Sat Dec 23 23:52:26 +0000 2023,800,Bahlil dan pratikno ada di tim bayang-2 bisa dikatakan tim non legal karena tak resmi terdaftar tapi gerakannya bukan main beginilah kalo pimpinan cawe2 pembantunya mesti ikutan https://t.co/ygAfRHBTN3,1738709177382719648,https://pbs.twimg.com/ext_tw_video_thumb/1738709131555737600/pu/img/pY6xIkATrVjAGJGu.jpg,,in,Zimbabwe ,24,25,625,https://x.com/V3g3L/status/1738709177382719648,224431376,V3g3L
1738410240188768691,Sat Dec 23 04:04:34 +0000 2023,196,Partai Demokrat berkomitmen untuk melanjutkan program2 Pro-Rakyat era pemerintahan Presiden SBY. kita akan melanjutkan &amp; memperbaiki berbagai sistem distribusi dan pengelolaan program-program Pro-Rakyat; BPJS; BLT; BLSM; PKH; KUR; PNPM; BOS; Bidikmisi; Beasiswa Santri juga https://t.co/mbDuzqkApm,1738410240188768691,https://pbs.twimg.com/ext_tw_video_thumb/1738409745231613952/pu/img/8vpiJO2w2m2Ss71G.jpg,,in,,7,68,69,https://x.com/AgusYudhoyono/status/1738410240188768691,842986784,AgusYudhoyono
1738353020671537267,Sat Dec 23 00:17:11 +0000 2023,268,Ito ang Ipinagpalit nya sa Party ..ang Maka-salamuha ang mga Bata.. Mapaalalahanan sila na ang Karunungan ang Prayoridad sa Buhay.. Pag-galang o Mabuting Asal.🇵🇭 https://t.co/P2PUb3CWlG,1738353020671537267,https://pbs.twimg.com/ext_tw_video_thumb/1738352986894798848/pu/img/4qAeHPLlTvlR9vWp.jpg,,tl,,10,129,48,https://x.com/pdokprodo/status/1738353020671537267,1229000042293252096,pdokprodo
1738507737615712471,Sat Dec 23 11:38:06 +0000 2023,294,@Mdy_Asmara1701 Beliau emg udh keren dari dulu demokratis sekali waktu jaman gubernur juga org demoin dia depan kantor lgsung di datengin diajak dialog bareng ngobrolduduk disitu juga pejabat lain udh nemu ada yg kaya gitu jg kah? https://t.co/UzwMwnEgV3,1738524375580815689,https://pbs.twimg.com/media/GCB6tL1bUAA5xQ4.jpg,Mdy_Asmara1701,in,"Bogor, Jawa Barat",3,8,61,https://x.com/sayyidalammien/status/1738524375580815689,1151904902462836737,sayyidalammien
1738696796015354270,Sat Dec 23 23:03:14 +0000 2023,245,Haliburrahman ancam KPU jika berani Ganggu Gibran.... Apakah KPU dalam ancaman....? Cc. @KPU_ID https://t.co/It42dquBlz,1738696796015354270,https://pbs.twimg.com/ext_tw_video_thumb/1738696769557659648/pu/img/eP35St74B-070C1I.jpg,,in,,25,135,109,https://x.com/Bambangmulyonoo/status/1738696796015354270,1296312516901916672,Bambangmulyonoo
1738422491109052736,Sat Dec 23 04:53:14 +0000 2023,267,Sahabat LPS yuk ikutan Giveaway LPS dengan menjawab pertanyaan berikut. 10 orang pemenang akan mendapatkan Voucher Go-Pay Rp250.000 untuk masing-masing pemenang. Lengkapi Kalimat Berikut Cara ikutan : - Follow media sosial LPS: Instagram @lps_idic Twitter @lps_idic https://t.co/8HhFbMRoKN,1738422491109052736,https://pbs.twimg.com/media/GCAeB-xaUAA9ItN.jpg,,in,"Jakarta, Indonesia",10,348,228,https://x.com/lps_idic/status/1738422491109052736,274895088,lps_idic
1738354137056600433,Sat Dec 23 00:21:37 +0000 2023,210,Pendukung lagi pada Glorifikasi kemenangan Cerdas Cermat. Disisi lain Capresnya mengerikan #SeremEuy Mungkin jas nya gak sobek tapi etika jd terkoyak dan sobek. Silahkan rakyat menilai model calon pemimpin seperti ini. https://t.co/LQXJZHs1w5,1738354137056600433,https://pbs.twimg.com/ext_tw_video_thumb/1738354118430003200/pu/img/D882YTGpa3yYmhwO.jpg,,in,"London, England",3,7,117,https://x.com/BangPino__/status/1738354137056600433,1132425764622675969,BangPino__
1738460801437229552,Sat Dec 23 07:25:28 +0000 2023,934,Ganjar Mahfud Siapkan 21 Program Unggulan Senilai 2.500 T Penegakan Hukum Jadi Poin Utama. #DebatCawapres SGIE #MahfudLebihBaik3 #Satset3 #MahfudJuara Kalian pilih yg mana? Prabowo Gibran 2.000 T cuma unk makan siang gratis. Ganjar Mahfud 2.500 T unk 21 program unggulan. Yg https://t.co/tVxBVhAHdz,1738460801437229552,https://pbs.twimg.com/ext_tw_video_thumb/1738460510558007296/pu/img/PtGe70E0JL_7oD8-.jpg,,in,"Kalimantan Timur, Indonesia",27,108,263,https://x.com/ch_chotimah2/status/1738460801437229552,154435354,ch_chotimah2
1738501483862307104,Sat Dec 23 10:07:08 +0000 2023,461,Dalam pilpres berlaku prinsip one man one vote disinilah sikap egaliter seorang calon pemimpin diuji. Suara satu orang rakyat jelata sama nilainya dgn suara satu orang Kyai atau Profesor. Menurut kami Den Wadas dan RM Sederhana tidak akan lolos. https://t.co/1yaQeHw67e,1738501483862307104,https://pbs.twimg.com/ext_tw_video_thumb/1738501436911312896/pu/img/ClH1xPSr38cXTOoX.jpg,,in,Indonesia,15,76,164,https://x.com/PartaiSocmed/status/1738501483862307104,869327120,PartaiSocmed
